344	1	a	Am not interested to do like that. 
345	1	a	My sister cleared two round in birla soft yesterday. 
346	1	a	Gudnite....tc...practice going on 
347	1	a	Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num. 
348	1	a	One small prestige problem now. 
349	0	a	Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X 
350	1	a	Just checking in on you. Really do miss seeing Jeremiah. Do have a great month 
351	1	a	Nah can't help you there, I've never had an iphone 
352	1	a	If you're not in my car in an hour and a half I'm going apeshit 
353	1	a	TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD 
354	1	a	Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed 
355	1	a	&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF. 
356	1	a	Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer. 
357	0	a	Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16 
358	0	a	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL 
359	1	a	I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday. 
360	1	a	Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted 
361	1	a	Ha ha cool cool chikku chikku:-):-DB-) 
362	1	a	Oh ok no prob.. 
363	1	a	Check audrey's status right now 
364	1	a	Busy here. Trying to finish for new year. I am looking forward to finally meeting you... 
365	1	a	Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always 
366	1	a	Well i know Z will take care of me. So no worries. 
367	0	a	Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q= 
368	0	a	Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546 
369	1	a	Wat uniform? In where get? 
370	1	a	Cool, text me when you're ready 
371	1	a	Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ... 
372	1	a	I will spoil you in bed as well :) 
373	1	a	I'm going for bath will msg you next &lt;#&gt; min.. 
374	1	a	I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay 
375	0	a	Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994 
376	1	a	Can you say what happen 
377	1	a	You could have seen me..i did't recognise you Face.:) 
378	1	a	Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going 
379	1	a	Keep my payasam there if rinu brings 
380	1	a	I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me.. 
381	1	a	I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up. 
382	1	a	Yeah sure, give me a couple minutes to track down my wallet 
383	1	a	Hey leave it. not a big deal:-) take care. 
384	1	a	Hey i will be late ah... Meet you at 945+ 
385	0	a	Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX 
386	1	a	It took Mr owl 3 licks 
387	1	a	Customer place i will call you. 
388	1	a	Mm that time you dont like fun 
389	0	a	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt 
390	1	a	Yup having my lunch buffet now.. U eat already? 
391	1	a	Huh so late... Fr dinner? 
392	1	a	Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
393	1	a	Morning only i can ok. 
394	1	a	Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down 
395	1	a	Pick you up bout 7.30ish? What time are and that going? 
396	1	a	From here after The performance award is calculated every two month.not for current one month period.. 
397	1	a	Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake. 
398	1	a	You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated. 
399	1	a	Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India. 
400	1	a	Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator.. 
401	0	a	FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop 
402	1	a	Dear how is chechi. Did you talk to her 
403	1	a	The hair cream has not been shipped. 
404	1	a	None of that's happening til you get here though 
405	1	a	Yep, the great loxahatchee xmas tree burning of &lt;#&gt; starts in an hour 
406	1	a	Haha get used to driving to usf man, I know a lot of stoners 
407	1	a	All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always? 
408	1	a	Hello! Good week? Fancy a drink or something later? 
409	1	a	Headin towards busetop 
410	1	a	Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com 
411	1	a	Come by our room at some point so we can iron out the plan for this weekend 
412	1	a	Cos i want it to be your thing 
413	1	a	Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... 
414	1	a	Bring home some Wendy =D 
415	0	a	100 dating service cal;l 09064012103 box334sk38ch 
416	1	a	Whatsup there. Dont u want to sleep 
417	1	a	Alright i have a new goal now 
418	0	a	FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk 
419	1	a	Alright, I'll head out in a few minutes, text me where to meet you 
420	0	a	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p 
421	1	a	Yes:)from last week itself i'm taking live call. 
422	0	a	Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p 
423	1	a	Siva is in hostel aha:-. 
424	0	a	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only 
425	1	a	Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny &lt;#&gt; .irritating &lt;#&gt; .lovable. reply me.. 
426	1	a	Ok. She'll be ok. I guess 
427	1	a	aathi..where are you dear.. 
428	1	a	Any pain on urination any thing else? 
429	1	a	7 at esplanade.. Do ü mind giving me a lift cos i got no car today.. 
430	1	a	I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob 
431	1	a	At home watching tv lor. 
432	1	a	Does she usually take fifteen fucking minutes to respond to a yes or no question 
433	0	a	Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX 
434	1	a	Booked ticket for pongal? 
435	1	a	You available now? I'm like right around hillsborough &amp; &lt;#&gt; th 
436	1	a	The message sent is askin for &lt;#&gt; dollars. Shoul i pay &lt;#&gt; or &lt;#&gt; ? 
437	1	a	Ask g or iouri, I've told the story like ten times already 
438	1	a	How long does applebees fucking take 
439	1	a	Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think. 
440	1	a	But i have to. I like to have love and arrange. 
441	1	a	Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out. 
442	1	a	You were supposed to wake ME up &gt;:( 
443	1	a	Oic... I saw him too but i tot he din c me... I found a group liao... 
444	1	a	Sorry, I'll call later 
445	1	a	"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"" "
446	1	a	Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place? 
447	1	a	Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. 
448	1	a	I wont get concentration dear you know you are my mind and everything :-) 
449	1	a	LOL ... Have you made plans for new years? 
450	1	a	10 min later k... 
451	1	a	hanks lotsly! 
452	1	a	Thanks for this hope you had a good day today 
453	1	a	K:)k:)what are detail you want to transfer?acc no enough? 
454	1	a	Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month. 
455	0	a	Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help' 
456	1	a	Si si. I think ill go make those oreo truffles. 
457	1	a	LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY. 
458	1	a	I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl 
459	1	a	1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya 
460	1	a	Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe. 
461	1	a	Where did u go? My phone is gonna die you have to stay in here 
462	1	a	Great. Never been better. Each day gives even more reasons to thank God 
463	0	a	UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available 
464	1	a	Sorry, I'll call later ok bye 
465	1	a	Ok i am on the way to railway 
466	1	a	great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love &lt;#&gt; times per night :) 
467	1	a	They don't put that stuff on the roads to keep it from getting slippery over there? 
468	1	a	When are you going to ride your bike? 
469	1	a	Yup, no need. I'll jus wait 4 e rain 2 stop. 
470	1	a	There are many company. Tell me the language. 
471	0	a	okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm 
472	1	a	How long has it been since you screamed, princess? 
473	1	a	Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered &lt;#&gt; to my account and &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos... 
474	0	a	Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p 
475	1	a	Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:) 
476	1	a	Ok I'm gonna head up to usf in like fifteen minutes 
477	1	a	Love you aathi..love u lot.. 
478	1	a	Tension ah?what machi?any problem? 
479	1	a	K, can I pick up another 8th when you're done? 
480	1	a	When're you guys getting back? G said you were thinking about not staying for mcr 
481	1	a	Almost there, see u in a sec 
482	1	a	Yo carlos, a few friends are already asking me about you, you working at all this weekend? 
483	1	a	Watching tv lor... 
484	1	a	Thank you baby! I cant wait to taste the real thing... 
485	1	a	You should change your fb to jaykwon thuglyfe falconerf 
486	1	a	If we win its really no 1 side for long time. 
487	0	a	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com 
488	1	a	Dear reached railway. What happen to you 
489	1	a	Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2 
490	1	a	I think i've fixed it can you send a test message? 
491	1	a	Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card 
492	0	a	Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! 
493	1	a	Sorry,in meeting I'll call later 
494	1	a	What class of &lt;#&gt; reunion? 
495	1	a	Are you free now?can i call now? 
496	1	a	Got meh... When? 
497	1	a	Nope... Think i will go for it on monday... Sorry i replied so late 
498	1	a	Some of them told accenture is not confirm. Is it true. 
499	1	a	Kate jackson rec center before 7ish, right? 
500	1	a	Dear i have reache room 
501	1	a	Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose. 
502	1	a	When can ü come out? 
503	1	a	Check with nuerologist. 
504	1	a	Lolnice. I went from a fish to ..water.? 
505	0	a	+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm 
506	1	a	No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat. 
507	1	a	Maybe westshore or hyde park village, the place near my house? 
508	1	a	You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....| 
509	1	a	What's the significance? 
510	1	a	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply.. 
511	1	a	8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try 
512	1	a	Prabha..i'm soryda..realy..frm heart i'm sory 
513	1	a	Lol ok your forgiven :) 
514	1	a	No..jst change tat only.. 
515	0	a	You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+ 
516	1	a	S:)no competition for him. 
517	0	a	Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE 
518	0	a	Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz 
519	1	a	That way transport is less problematic than on sat night. By the way, if u want to ask n to join my bday, feel free. But need to know definite nos as booking on fri. 
520	1	a	Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now 
521	1	a	But that's on ebay it might be less elsewhere. 
522	1	a	Shall i come to get pickle 
523	1	a	Were gonna go get some tacos 
524	1	a	That's very rude, you on campus? 
525	0	a	URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU 
526	1	a	Hi i won't b ard 4 christmas. But do enjoy n merry x'mas. 
527	0	a	Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X 
528	1	a	Yes! How is a pretty lady like you single? 
529	0	a	You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750 
530	1	a	Jay says that you're a double-faggot 
531	0	a	PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
532	1	a	What Today-sunday..sunday is holiday..so no work.. 
533	1	a	Gudnite....tc...practice going on 
534	1	a	I'll be late... 
535	1	a	I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day. 
536	1	a	Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea 
537	1	a	Probably gonna be here for a while, see you later tonight &lt;) 
538	1	a	Or maybe my fat fingers just press all these buttons and it doesn't know what to do. 
539	1	a	Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear 
540	1	a	I am in tirupur da, once you started from office call me. 
541	0	a	from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop 
542	1	a	A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED' 
543	1	a	But am going to college pa. What to do. are else ill come there it self. Pa. 
544	1	a	4 oclock at mine. Just to bash out a flat plan. 
545	1	a	This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed 
546	1	a	Then any special there? 
547	1	a	I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin 
548	1	a	Sorry that took so long, omw now 
549	1	a	Wait &lt;#&gt; min.. 
550	1	a	Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time. 
551	1	a	Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck 
552	1	a	Hurry up, I've been weed-deficient for like three days 
553	1	a	Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo 
554	1	a	Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know 
555	1	a	I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book 
556	1	a	O. Well uv causes mutations. Sunscreen is like essential thesedays 
557	1	a	Having lunch:)you are not in online?why? 
558	1	a	I know that my friend already told that. 
559	1	a	Hi Princess! Thank you for the pics. You are very pretty. How are you? 
560	1	a	Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. 
561	1	a	Hi msg me:)i'm in office.. 
562	1	a	Thanx 4 e brownie it's v nice... 
563	1	a	Geeeee ... I love you so much I can barely stand it 
564	0	a	GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm 
565	1	a	Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ... 
566	1	a	Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh? 
567	1	a	Oooh bed ridden ey? What are YOU thinking of? 
568	1	a	So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already 
569	1	a	Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick! 
570	1	a	WOT U WANNA DO THEN MISSY? 
571	1	a	Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee... 
572	1	a	Do you know where my lab goggles went 
573	1	a	Can you open the door? 
574	1	a	Waiting for your call. 
575	1	a	Nope i waiting in sch 4 daddy... 
576	0	a	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327 
577	1	a	I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same. 
578	1	a	Ü wait 4 me in sch i finish ard 5.. 
579	0	a	our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321. 
580	1	a	Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me. 
581	1	a	Huh so early.. Then ü having dinner outside izzit? 
582	1	a	Ok anyway no need to change with what you said 
583	0	a	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow 
584	1	a	my ex-wife was not able to have kids. Do you want kids one day? 
585	1	a	So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream 
586	1	a	Tell them u have a headache and just want to use 1 hour of sick time. 
587	1	a	I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... 
588	1	a	"""Pete can you please ring meive hardly gotany credit"" "
589	1	a	Ya srsly better than yi tho 
590	1	a	I'm in a meeting, call me later at 
591	0	a	For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk 
592	0	a	You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo 
593	0	a	PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04 
594	1	a	You still at grand prix? 
595	1	a	I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz... 
596	1	a	I am great! How are you? 
597	1	a	Gud mrng dear have a nice day 
598	0	a	You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now! 
599	1	a	Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too 
600	1	a	I'm going out to buy mum's present ar. 
601	1	a	Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D 
602	1	a	If u sending her home first it's ok lor. I'm not ready yet. 
603	1	a	Speaking of does he have any cash yet? 
604	1	a	Be happy there. I will come after noon 
605	1	a	Meet after lunch la... 
606	1	a	TaKe CaRE n gET WeLL sOOn 
607	0	a	XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 
608	1	a	what I meant to say is cant wait to see u again getting bored of this bridgwater banter 
609	1	a	Neva mind it's ok.. 
610	1	a	It's fine, imma get a drink or somethin. Want me to come find you? 
611	0	a	22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222 
612	1	a	Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me 
613	1	a	I have many dependents 
614	1	a	THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C 
615	1	a	I called and said all to him:)then he have to choose this future. 
616	1	a	"""Happy valentines day"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st... "
617	1	a	He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor. 
618	1	a	For my family happiness.. 
619	1	a	I come n pick ü up... Come out immediately aft ur lesson... 
620	1	a	Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow. 
621	1	a	Dear we got &lt;#&gt; dollars hi hi 
622	1	a	Good words.... But words may leave u in dismay many times. 
623	1	a	MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED 
624	1	a	sorry, no, have got few things to do. may be in pub later. 
625	1	a	Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash 
626	1	a	Haha good to hear, I'm officially paid and on the market for an 8th 
627	1	a	How many licks does it take to get to the center of a tootsie pop? 
628	1	a	Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short. 
629	0	a	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693 
630	0	a	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award. 
631	1	a	Please dont say like that. Hi hi hi 
632	1	a	Thank u! 
633	1	a	Oh that was a forwarded message. I thought you send that to me 
634	1	a	Got it. Seventeen pounds for seven hundred ml – hope ok. 
635	0	a	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062. 
636	1	a	Me n him so funny... 
637	1	a	Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola 
638	1	a	When ü login dat time... Dad fetching ü home now? 
639	1	a	What will we do in the shower, baby? 
640	1	a	I had askd u a question some hours before. Its answer 
641	1	a	Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out 
642	1	a	said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! 
643	1	a	Probably gonna swing by in a wee bit 
644	1	a	Ya very nice. . .be ready on thursday 
645	1	a	Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week 
646	1	a	Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u? 
647	1	a	Do you mind if I ask what happened? You dont have to say if it is uncomfortable. 
648	0	a	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04 
649	1	a	No prob. I will send to your email. 
650	0	a	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm 
651	1	a	Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :) 
652	1	a	I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday? 
653	1	a	Wait, do you know if wesleys in town? I bet she does hella drugs! 
654	1	a	Fine i miss you very much. 
655	1	a	Did u got that persons story 
656	1	a	Tell them the drug dealer's getting impatient 
657	1	a	Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng 
658	1	a	You will be in the place of that man 
659	1	a	It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com 
660	0	a	88800 and 89034 are premium phone services call 08718711108 
661	1	a	Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... ' 
662	1	a	Then mum's repent how? 
663	1	a	Sorry me going home first... Daddy come fetch ü later... 
664	1	a	Leave it de:-). Start Prepare for next:-).. 
665	1	a	Yes baby! We can study all the positions of the kama sutra ;) 
666	1	a	En chikku nange bakra msg kalstiya..then had tea/coffee? 
667	1	a	Carlos'll be here in a minute if you still need to buy 
668	1	a	This pay is &lt;DECIMAL&gt; lakhs:) 
669	1	a	Have a good evening! Ttyl 
670	1	a	Did u receive my msg? 
671	1	a	Ho ho - big belly laugh! See ya tomo 
672	0	a	"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468 "
673	0	a	Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16 
674	1	a	Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace. 
675	1	a	I've got &lt;#&gt; , any way I could pick up? 
676	1	a	I dont knw pa, i just drink milk.. 
677	1	a	Maybe?! Say hi to and find out if got his card. Great escape or wetherspoons? 
678	1	a	Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now... 
679	1	a	Cause I'm not freaky lol 
680	1	a	Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today. 
681	1	a	What is this 'hex' place you talk of? Explain! 
682	1	a	Ü log off 4 wat. It's sdryb8i 
683	1	a	Is xy going 4 e lunch? 
684	0	a	Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+ 
685	1	a	I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway. 
686	1	a	Have you finished work yet? :) 
687	1	a	Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8 
